Frequency (Hz),Angle of Arrival (degrees),Timestamp
35599604.76021562,14.18338041756568,15:51:39
74434869.20958251,16.99721844347391,15:43:06
34303331.109216884,10.334059330406385,15:59:07
1644687.090084506,0.9873358632289396,16:00:17
24015056.43480654,17.801775350972697,16:20:00
14439573.764917646,4.806578112149103,15:53:08
55330155.70996891,18.285021999300582,15:37:27
43480307.24926369,18.968804587659815,16:02:57
15264737.285245584,0.5428861013411357,16:16:17
65417838.30811257,13.726041872194823,16:21:48
11120841.851624664,9.689357725887596,15:53:06
87405852.84544301,12.676204262059816,15:41:45
85838382.76593204,0.0493347635111929,16:22:37
43439770.74547904,6.338410827639902,15:27:46
21567206.55359375,18.471302372124924,15:32:33
78999819.41971552,7.660473859432035,15:53:12
54760948.663909234,17.343996173851156,15:29:04
57911227.49632368,3.2583634556889063,16:06:02
18434979.405395407,5.8539841428447925,15:53:16
58421842.56265652,6.35689083027398,15:43:13
43859442.97078641,1.2317108071551264,15:41:08
77532158.234757,16.646132631645685,16:24:58
28906144.12791891,18.18168416982536,16:21:39
28469611.74217694,6.3912254805799495,16:24:42
57517600.87093287,19.63917441459277,15:38:18
75655045.36586799,16.18072898024721,15:38:00
66907149.90620565,18.500221493938163,15:26:54
56109727.90140282,12.712202652669792,15:46:13
33273118.06039218,4.754361145349475,15:39:28
83359595.47902475,1.3215543096949656,16:14:04
35464056.39829575,9.790426932154055,15:45:51
66507121.305012025,5.721244538708912,15:35:49
10683494.43071653,8.908300869793045,16:22:37
48991707.92955834,2.494561523378267,16:10:15
51679391.40898765,9.311678240920552,15:41:19
54876228.22320471,16.740699232347577,15:27:53
36588367.23886392,16.726510597588394,16:04:20
42747205.67679683,12.106879498186451,15:55:48
50317680.557505794,17.432937636609687,15:43:51
86684685.20167926,2.154644979761362,15:32:34
29500670.25846501,18.899451631111575,16:19:06
24257867.85345193,7.248030103849814,16:01:37
68282120.27761638,5.745814204181103,15:57:58
88930847.00506924,18.022436722176703,15:54:50
52313553.30125619,15.421331117502962,15:55:53
84569154.13457796,16.179240353329316,15:35:22
66631951.31153812,0.8586839557254411,16:20:36
65214068.713178754,17.774721666488304,15:38:15
42523391.54511299,4.021945991602856,16:12:46
73038534.05146234,5.205056172554494,16:09:47
76111424.17968704,6.719741365568268,16:16:18
28759791.854280528,14.818045102673349,15:41:44
41250546.21734956,3.838743235454345,15:57:10
49774471.759455375,3.4285156935056538,15:43:52
52833030.21633891,8.116668118779874,16:19:21
62574983.42283524,15.037688992720868,15:55:01
11125822.541788513,19.11188192124689,15:36:22
88990715.37799115,6.19322335139862,16:07:33
22985556.61641397,19.649720950392133,15:48:39
27372170.92714557,10.437626870865046,15:54:22
42953086.8405692,18.39523118311194,15:30:37
24198110.48001159,7.390675958061976,15:39:12
32211484.13930216,7.455410283426751,16:00:05
31754930.23066411,12.124866770952544,16:12:55
77328214.08596279,19.573206361086623,15:41:08
39909386.61501443,2.368197229848219,15:46:27
46233962.725998536,0.376559617226504,15:52:51
78614389.12151182,18.868040055245107,16:25:03
71812428.68482728,15.938523165667924,16:17:04
40704113.84795304,9.169089190161651,15:48:28
59169928.03795326,1.2816413094197676,15:53:27
24068651.94700456,13.4946008245802,15:33:40
56100032.64271727,7.257581599638949,15:51:05
88534964.23336574,13.510306821370488,15:55:29
31906139.3544801,3.409091691897625,15:42:01
19362927.54375173,2.430363805967884,15:26:53
22218486.597682465,9.102811493334446,16:05:19
89815036.78701049,4.273632360210451,16:25:02
26900281.772577867,15.26729995475705,16:16:31
76518133.39331478,13.168580215405497,15:45:17
20343500.51840856,2.2876615453658022,16:15:21
46111311.08412725,10.907019586401653,16:09:49
60927176.82923208,11.311988948120996,16:03:38
15850190.999064362,6.240959075509882,16:09:21
85986173.76075679,16.224290963812933,15:50:58
89204455.49916257,13.792970930561175,16:04:23
791071.3158460207,11.690803971883073,16:06:03
26393545.87777895,1.5202991407875863,16:19:11
59115391.12876444,0.3730396337932529,16:08:30
46096968.62327623,0.1532167982871657,15:45:46
45024100.47754554,3.29612858964794,16:13:08
10975970.172249014,19.054255827932923,15:30:26
70704137.8503451,3.3019809728342864,15:36:44
53801765.91253905,2.37531943345354,15:58:15
50410232.804900125,6.787547145337896,15:42:14
39798940.8630712,9.28636910263114,16:24:59
79885184.20553517,11.46710367499901,15:38:22
86559604.3267903,1.134814004889888,16:18:25
60986326.86377916,3.299039054561015,15:55:19
84709119.90270968,5.582234187073931,16:24:23
63016260.7680038,15.610749328600155,16:02:39
62176845.08562789,15.13911628230776,16:17:33
54755957.60246743,9.01989002769092,15:56:49
78115058.41515547,15.587145101760962,16:18:58
30883899.517491005,7.111388227683864,15:26:36
32067469.768347885,0.5170881649586034,16:07:51
88668145.15617818,10.800783212428362,15:44:45
52719200.77338699,17.26192004188061,15:49:07
62409760.77184813,2.758351017263019,15:42:18
33997125.87640611,5.614236991162662,16:23:41
77580324.56431204,0.2722101258147313,16:23:35
1335041.4148779688,3.18154999422366,16:11:03
39183112.79776046,12.592212806502578,16:09:40
18202839.11650612,0.1073424225527341,16:06:40
84971243.68840812,5.476170351205205,16:04:21
10815183.188550048,10.038071737311904,16:02:35
37944808.3771614,11.7684129455633,16:03:50
44675554.3497702,1.0681074716477037,16:23:41
54555711.91859493,0.6968205218050239,16:03:35
13434982.158413256,7.557236723853626,16:03:18
70104789.15254207,11.153593016321492,15:25:57
39778288.39993374,3.966387589903535,15:54:59
87910861.98684756,0.926130198905608,15:42:11
53726143.690882444,2.556670374286081,16:14:38
32871754.694418777,8.451626762215296,15:51:06
58720753.3280358,16.993115048979035,15:54:17
32702798.114799447,1.0656316074369343,15:50:02
42003.35302486419,16.81457417307009,16:08:07
79370686.48383224,19.958998919867955,16:23:22
13713656.535382736,12.089335778199626,15:37:00
81402104.04561618,3.682925966984949,15:33:36
62446692.655743465,2.68212280652965,15:41:47
34296051.82724545,3.880202054318116,15:56:55
34452896.39150948,12.291188587007596,16:08:25
79638814.668274,5.030851635301938,15:51:40
29147771.63977334,17.81366854928752,15:55:28
77804309.31814407,18.059385831158583,16:20:06
13296398.0907897,11.510469392882388,16:00:50
49048530.87924283,13.033422656408082,16:01:19
35801604.68275137,4.573092469973141,15:26:13
50927743.66538388,4.291513055668843,15:51:53
47955238.79169583,10.349563128420948,16:16:11
28939832.903577216,2.084171861786386,15:45:28
85752851.59085186,10.023857958067984,16:14:41
82460703.67481644,14.179439234603771,15:55:26
33642433.421465494,16.476591281397628,15:41:47
72674324.62986453,7.958645319940181,15:34:22
5973587.810812193,6.8139125393147815,15:51:53
808967.8467037951,9.88333119147596,15:29:42
12733742.46426986,9.633224842760129,15:27:07
81414095.62334843,18.37109148156745,16:21:39
981552.5226588424,12.458006658597236,15:33:27
81159551.87302025,18.194382832150907,16:22:26
32707207.71795612,3.082542345138206,15:43:03
9328994.6954364,10.838852380172064,16:04:09
643015.0065301362,7.141567649762015,15:34:26
12947734.848178102,3.74389830285844,15:59:53
44246077.52335622,19.023768929702157,15:52:57
64717863.273495294,0.974970566266662,15:31:55
68879245.41210838,12.75751226464662,15:42:02
45039592.34724283,1.9887310356649968,15:26:56
10822934.744915258,10.224389652705256,16:23:38
45265231.14442029,7.081677850736887,15:45:36
16511531.893112214,4.569285469162465,15:35:51
50655075.71447952,19.005749236505004,15:37:29
9900745.540255116,8.501024828786004,15:28:04
34457490.234012164,2.850325501342485,15:49:03
40104873.74827275,17.833332030388384,15:45:50
36264538.69005514,4.092058988259386,15:27:56
5107735.73992303,2.8588412785578354,15:35:59
84444426.57263142,19.089557751637752,16:19:13
72704787.74807173,9.779068773322152,16:20:17
79845640.63728866,5.820512848913895,15:36:21
37004470.86105542,17.085275238826867,15:38:40
11687581.67611446,13.347065723118256,15:41:50
63591565.43371951,15.78149819076247,15:42:43
23364234.22164263,4.064210068143446,16:19:32
4829459.251940603,16.683511859187774,16:10:05
16107530.851561392,0.7307702063332577,16:05:13
58982307.30411794,1.6916776570124314,16:02:36
82822345.33489615,4.865313140804504,16:22:31
39755468.83926615,9.183371068330072,15:34:17
18823806.678488422,8.067397154839945,16:01:44
66607291.66470548,16.93128444930112,16:04:05
89085311.31705059,7.994939331466901,16:16:27
43741563.58750284,11.3422566790965,15:38:35
70426940.32591568,7.273295007408946,15:56:02
49065300.64786578,13.667609092985575,16:17:55
82729338.78849633,3.2301846592023464,15:29:59
51902778.63154224,2.359294814381374,15:46:16
10813467.921441363,8.150777193348674,15:45:41
24632589.79057013,15.46882690728618,15:32:25
83657984.98498936,4.947524591697117,15:52:49
76281306.71613637,2.7539162447454046,16:11:55
5310506.332715712,7.415618709660401,16:05:47
62255688.15402118,14.825062924802488,15:33:07
20755514.48098185,17.722842192951852,16:12:00
8093058.741626696,10.01972161291591,15:26:25
60944161.77522727,8.02209779277999,16:11:12
46996537.57738972,5.985213537238132,15:55:14
16536269.809383204,0.2845969680392235,16:10:13
23718328.746382784,10.048410372393985,16:24:10
46647771.28906459,13.07730408593741,15:28:48
13181838.51788764,3.787011327674708,16:06:00
55082060.7872668,0.454451417334929,15:35:14
50286027.306101166,14.617328220913883,15:38:25
72291788.99338026,15.458924256876143,16:15:56
63309134.7192972,4.088420883353492,16:10:38
61311629.81602784,12.26602350017179,15:47:38
34409694.770792626,17.80486953518079,15:33:27
70685868.51198128,14.946231661053332,15:31:50
50272762.16653973,11.545538232612053,15:42:13
76368458.34337378,17.07984197831333,15:57:08
13297433.430830017,16.32119665689014,16:09:43
78589578.31362893,13.95343282187818,16:00:28
68349554.51969603,1.6099933545648737,15:44:15
19594357.773080405,18.98363768889583,16:03:20
72718982.51058757,6.8793661346582535,15:37:20
54588291.76732215,8.92951130505184,16:05:06
19324309.872446127,6.618655506719655,15:58:02
21724223.67669215,13.340870571547716,16:05:35
53694003.93215019,6.719759211261152,15:38:24
21281532.487816133,16.505682378259433,15:30:04
50878451.57486594,1.171123368424274,15:44:03
34893813.53375231,7.828769807742515,15:50:46
60909258.97384565,4.690232406821178,16:01:43
50342584.68704149,14.841882462687629,16:07:56
36466909.158082336,9.520638294246115,15:31:13
58415293.966557845,5.564754259385749,16:24:35
61156058.96682113,7.39723198967233,15:44:56
87649672.69282696,2.319522875491349,16:07:44
68566219.74943595,3.01936678055764,16:22:59
2652216.593316352,11.760938161801349,16:17:18
56736951.31247708,18.93799216030807,15:41:58
36846237.57196215,14.478423039688645,16:17:28
51056826.65674304,5.712449124465788,16:05:13
69561753.58700648,6.426034915650263,16:03:05
4873545.05123007,8.505044772469574,15:43:54
68534170.91410853,14.159505158632076,15:27:16
69578430.47503754,2.3920881992523046,15:49:14
43325059.82409079,11.383976485480629,15:59:01
53730688.424367286,19.622237973811263,15:57:08
78432453.87136911,5.837227492364936,15:27:12
82878648.34787114,14.578894416745928,15:53:33
85191282.61365521,19.144695059081528,15:55:00
34147141.57919514,10.849571788682573,15:50:17
3944334.878554383,14.414416959822054,15:41:04
54017735.73734665,7.679831885871655,16:20:17
7097890.977306271,8.124020701109572,16:13:17
62145130.62174936,13.532286289242554,16:20:46
80090657.63960187,11.1072673474739,16:09:18
88071284.82689676,16.993044343399287,15:54:57
35254888.1111665,1.65642006103921,16:02:45
59423016.99473648,2.7430667395980723,15:30:05
28535588.244080637,13.757260550899373,15:58:10
74120836.42381237,2.077721742210814,15:43:09
49651446.86972531,12.947910244493066,16:02:04
20693102.503314704,6.867236546928668,15:41:50
39289886.87328825,15.122361714379236,16:14:28
87276414.89004335,7.536481419504231,16:00:38
5418573.016443678,9.236910134032176,16:11:36
53622313.61922749,12.7687366118356,15:50:31
77853716.8367644,7.013518842645028,16:24:51
6697675.901823566,0.9633531223542712,15:53:38
58520129.56026402,18.47075046378105,15:34:32
85481176.00953907,10.208417802340692,15:47:29
50216184.46315343,6.920902868847336,15:57:49
34781311.05275816,17.91876537941085,15:54:06
59102567.98409718,19.504695158532137,15:50:48
16775562.128577331,12.52006558712142,15:56:54
50784721.506593145,0.2205846044966941,15:27:53
10031998.302317426,19.61733967414215,15:37:02
39591064.87426044,14.824270163572306,15:37:13
89978920.01592952,9.281399634775603,16:05:19
29031611.730248187,16.899633496176072,16:05:51
9527974.404367756,18.225131951151692,15:39:18
47193081.21457312,11.88818701913824,16:00:35
48131794.22503562,10.277983833126829,16:19:34
33364278.48821094,7.189583786914664,16:24:13
29086588.750475336,13.867304645658136,15:38:30
50483217.19886524,11.838644845226952,15:32:27
51268055.17072543,18.661178849753995,15:28:13
30460417.41202693,1.063810284113775,15:42:29
23308801.59021064,0.1301537907533045,15:57:47
64077569.73730253,16.02795642489688,16:24:39
72239.22134550299,14.631842132879678,15:47:26
38678069.14661,10.542390910399767,16:17:01
75647138.27344778,16.874753030915816,15:51:42
35511539.49284516,13.576667213169925,15:56:05
86723820.54593815,16.03260059164849,16:16:35
76155109.1464428,17.491422791643814,15:59:36
45867989.29602332,1.6445876122381264,15:37:45
71034701.40308112,15.687137714299295,15:31:44
80644499.14780234,17.55880168630206,16:23:42
19611466.85675412,8.065854143866314,15:54:30
7283395.8818775425,15.001734411603884,15:36:18
76906668.1710846,14.442358154452544,16:00:48
20932480.305600144,7.31406838864614,15:30:28
60078796.68783411,10.2193832326955,16:14:13
79440989.82216722,1.108708852042648,15:42:04
18195078.812427167,0.0388544759020037,15:51:56
85817287.73691474,1.5337770989390886,16:08:21
84946957.74675438,2.6266154159864685,15:39:38
55800787.84141167,5.204556240361611,15:58:27
3208814.854339626,17.965725825393335,15:47:45
20218549.2115054,18.779568007875177,16:20:42
3324483.4539043484,1.1255784297379634,16:22:58
40240858.72629552,18.201053460860194,15:48:03
4807255.554846652,19.16310187687438,16:21:00
32506575.943889435,2.49475316532342,15:40:06
1506104.1619775286,3.538902203990153,15:25:36
19480698.67633448,8.864290544858449,15:43:12
61934147.39800478,0.185849205638382,16:06:28
76946938.56664427,8.09004144170335,16:18:24
581616.8361770753,1.6691022659742316,15:25:31
69237273.05823103,17.914272527881874,15:55:33
1030345.26656648,9.969461364114554,15:57:13
42189477.21151488,6.590558832995765,16:09:58
55706178.099538416,15.02743552029683,15:41:50
72042459.34636702,13.581088489378349,15:42:44
71586141.08873989,12.085019031753488,16:22:27
34261261.02219419,12.998626508247622,16:22:10
46131713.27492842,10.595017217947213,15:55:15
35383427.43316062,7.3377470891087615,15:51:39
40014849.90208927,16.478842064014472,16:13:25
64536106.32138162,10.96615193214756,15:44:06
48301321.61628792,12.45575142324129,16:21:00
54391241.5161312,0.8264295447364356,15:41:55
4971371.907685926,2.4312361713362263,16:03:32
62937073.86510925,12.067636252449162,16:01:14
31251043.0491806,19.82090417708012,15:28:40
84319595.96680173,6.61763761729119,16:23:23
25054290.409893587,19.78796600896463,16:06:36
1675642.1166614138,1.9916551960736093,15:51:16
73501916.43688664,12.730896878642255,16:05:19
6483853.34951592,18.697968320621197,15:48:50
37691900.193069264,0.3651580824202671,15:48:52
89842574.66823643,14.898401664392864,16:22:46
14613532.568525746,0.5553814561482673,15:49:35
26697469.19934573,17.38283374296811,15:45:37
70987988.949629,8.222864359348922,16:05:36
13835161.02861368,10.5602677013799,15:34:44
23726930.830884736,7.297009365539826,15:45:27
86925059.78716263,3.8589080798299857,16:24:53
63314199.97764955,14.808420930902422,15:54:36
27555445.625609312,8.024083914737288,15:34:28
25746828.161441367,0.4945194123671959,15:31:48
21276437.81608761,10.01112434325269,15:39:41
79434337.08199571,18.89744290965421,16:16:55
51484116.309299536,1.2454427789502276,16:11:57
15391922.972522167,3.090387458494388,16:02:30
61701307.288639,2.875514488874993,16:00:09
62391495.43850351,10.83448941826215,16:18:44
61263835.57295012,4.344611971744241,15:36:37
61201697.52068945,13.784178210217718,15:53:32
83558419.68020009,18.03917677950235,16:24:20
58416828.0122601,5.6189619744616826,16:22:27
19334740.61760328,15.745070064096277,16:14:02
67651202.00236033,14.790371459169512,16:15:55
12798501.628234273,19.479118067829624,16:18:57
11541674.744225375,7.476603566314903,16:19:39
3097769.225691366,10.890767289323238,15:28:48
5950763.560537721,17.00087637152293,15:41:56
5613675.5659785,1.5573130573464544,15:26:44
42486455.38817697,16.690834474000525,15:50:04
65556374.98919654,9.714227822455989,16:04:48
32275108.201968964,11.55692561726704,16:10:31
45660706.1189165,12.130791946341075,15:51:28
83421432.59677014,5.9656881337421375,16:02:53
31111856.93987604,12.26876193263558,15:49:46
13693145.102481045,8.171654803828972,15:46:25
14734043.916473811,16.92694628592999,16:14:58
28482456.89855997,3.54902429693849,15:46:38
18220638.53242779,0.8604484256787082,16:17:31
12136118.422975857,15.704961737077618,15:41:51
9847592.98327121,0.6606903734879843,16:03:36
13565638.89474588,10.517168995195911,15:46:55
2980967.992884483,12.031717093418246,16:23:46
11997978.208143756,14.807584190322158,16:04:00
36019112.58212491,5.475888567705152,16:15:18
42583159.8083844,13.068177098129802,16:24:22
4759023.826061184,8.606529421545988,15:43:25
56468717.92499624,16.023882950715837,15:34:47
58806038.06288081,19.817149646813988,15:31:37
38006537.13158768,3.509377480703661,16:06:43
36151385.016486354,4.240199921163064,15:47:35
87832694.75737597,5.002557590288337,15:40:30
20238335.515738804,17.07895626209352,15:52:08
78430054.32196555,2.582059020848177,15:59:27
51416728.79895534,9.61513889596613,15:45:13
83116323.30036576,1.3213156410459614,15:56:59
89723068.41292264,12.358690871227932,15:47:29
89096490.86077777,4.822308585964796,15:59:06
74983568.18718359,18.55520013124611,16:21:17
53526831.2948956,1.742304611245569,16:17:50
80561794.49105793,6.508322249474134,15:57:35
86284170.44896235,16.528617975739344,15:56:56
54536192.28843016,19.49313630379134,15:42:58
17952849.082363483,7.569717261264648,16:23:29
1447790.1775615723,6.201195020758479,15:34:16
84469330.94915305,16.479334566327207,15:28:06
33610697.92399397,19.13380423866379,15:33:47
52348720.14884866,12.474503734451256,15:33:28
40617168.64559765,3.65211034270232,15:59:31
39611352.07847501,12.381404031794636,16:18:41
26306722.81184513,1.174094993306558,15:48:35
76675046.64055756,3.6139951132907377,15:52:30
30635316.41698732,15.09128802106674,16:14:01
89797446.16927089,2.056910654880864,16:00:41
61604700.09679885,0.6871175771224225,15:51:00
81993242.20776191,19.67986020775657,16:12:30
57020687.00719863,4.879910214127299,15:33:04
77655374.18052945,18.684066974378023,16:19:18
20739897.654969983,8.611714931096541,15:50:47
87101972.82129294,1.5842201022756708,15:44:59
38442221.30234943,10.306447432580796,16:11:50
41553379.16908867,16.677744579427536,15:57:49
40136947.33427327,12.999788921954352,15:45:39
7598819.3386816,2.501403681616772,16:10:08
58354897.4916914,5.808903320884773,15:43:05
14387482.354184698,2.346247034690365,16:03:27
46226732.33464696,16.423077044022637,15:57:22
9623427.724279828,14.961043984862204,16:04:44
27457718.04363092,13.300668811085515,16:13:32
79911176.85687959,2.254830046038321,16:16:12
57408901.37535308,15.431952089680667,15:30:43
71183557.58268665,18.874990547528547,16:21:48
25899572.35848106,18.510740193895455,15:31:21
39007622.80274943,1.7389769048169557,16:25:06
35658478.49257411,19.81641950137696,16:00:47
76216982.09439091,16.196974625086746,15:50:56
5475340.592938854,1.038076657076612,15:40:04
512460.11749415455,17.174687013775348,16:18:23
51670202.45188689,5.915269868239936,15:35:47
55131400.96468477,13.227422137199678,15:34:59
35698905.23860206,3.221788919238575,16:21:49
42229443.098006815,3.1483866866326737,15:29:45
59830994.33087422,14.253974426968284,16:03:58
35823180.70344809,18.883980505734968,15:32:10
22152904.24219399,11.80039827497081,16:02:19
8478698.43277255,15.557861787222503,15:54:25
87656208.02360034,13.04952077210979,15:26:41
55712930.02193465,4.121683648210901,16:12:23
57215660.58849937,0.1071426878230186,15:58:49
31822887.208959747,0.3806230805627164,16:13:27
13715882.467366949,13.280903561668556,15:30:38
83688937.03674753,8.46211823754144,15:52:01
24850969.6673595,16.60312258674609,16:13:04
76291679.96887313,5.321052557808552,16:09:17
48592520.124948986,3.20192965919857,15:29:11
75577834.51160288,17.62129042992564,16:14:18
71156156.98615941,3.932509216991953,15:47:07
40082317.58880819,12.917138700183347,15:28:52
17810028.23827007,19.59979786178542,15:56:24
77953490.41263597,11.06984605311386,16:14:12
37208704.24011309,13.44348596847436,15:40:31
1314038.996406515,16.23076464920213,15:48:07
49920317.45027109,13.94732488664487,15:41:21
34855149.61468687,6.040458714929682,15:47:02
23576981.07437893,13.316158942381442,15:25:50
44614146.33016447,14.631476666043884,15:57:17
13005905.901330872,4.320051594102914,16:24:09
11743833.671361985,14.497847945013053,16:22:24
2380517.4987804377,8.102327480899717,16:18:00
2032572.2496808604,10.374791939744238,16:21:12
40505998.8666072,17.857958692341033,16:19:47
76273922.6662713,14.747499173636074,15:57:35
31905052.53166282,5.167079522282476,16:18:51
44597413.90418732,16.626612437802,16:01:39
50723044.47896558,0.2725728121759552,15:28:03
34777499.03531025,9.76847447874222,15:56:03
19753979.80526268,1.6467818815049329,15:32:33
23506771.581297427,19.141331550705782,15:30:16
2872351.827937222,11.39548473951212,16:21:00
80606683.34740832,0.7091538130143737,15:31:22
69443486.86478844,12.317471726453135,16:13:19
59782020.86269719,14.94401590328307,15:35:30
51849562.67258469,1.6973373901194888,15:38:21
86362181.02806205,17.44963457606474,16:22:29
81026910.7811895,17.79077468855003,16:25:21
5289238.612066921,2.8894783726465567,16:05:14
55259087.65902878,9.5908122597212,16:15:46
51143671.43430857,5.078088817019832,15:34:03
64297823.62721601,15.723922210949931,16:21:57
13195824.468994388,5.631327969467423,16:25:02
70664656.74269304,18.760764376183623,16:06:54
82522279.97002564,10.598182319581396,16:04:12
76899455.39381287,6.412362233698956,16:02:05
6229528.783252268,18.01740525141751,16:00:50
48673013.0731286,5.842509533950655,16:21:51
45607043.56630975,11.813297986122349,15:26:08
34848653.63289126,6.321808014913222,16:04:27
69477584.06549186,6.852523245496656,15:47:32
12679799.732556704,1.8649060466612788,15:42:18
16863316.55453456,0.7986220412108525,15:54:47
48325786.01223531,13.128948459235463,16:17:47
11984306.449941186,6.474146042560731,15:33:51
13048364.571907336,3.0475730078298024,15:51:38
75232227.66458338,8.290918471715315,15:59:49
47136305.821080126,17.50719826866795,16:06:43
14560345.00020381,11.475931837631052,15:43:58
76148977.63534863,13.956594444755122,15:52:57
49096293.32310785,4.238021802615819,15:58:27
63995491.69500862,6.372830816084107,15:30:24
83104034.05000389,4.655475145510577,15:47:56
84481148.66026613,4.565042004671551,15:53:19
49522518.56532283,10.844839631414294,16:24:16
36842526.91055037,7.891010975934178,15:32:01
61821914.218264826,1.375805507865424,16:14:01
22104714.848036904,15.6159363738735,16:00:55
1505764.6950811304,19.090238789938784,15:43:22
36710319.56196614,2.9595936825747016,16:12:14
19193962.25066085,14.518381894135462,15:55:21
79106756.73155153,6.149209710862311,16:12:55
55923009.64180546,18.11851430104646,16:06:19
3183562.045217737,3.4477767485520383,16:15:25
33694219.52715815,3.128900315899261,15:27:00
3475462.310250625,9.784539939408091,16:00:03
76183503.15942137,14.673685579335425,16:07:04
11103432.031069038,10.97911918426404,15:48:29
38047219.461214535,13.609226934081551,15:51:16
8129039.005332032,19.338352533067965,16:04:51
91157.9850921667,18.882689290751475,16:21:03
80618485.41257781,18.848112828918065,15:47:17
66027131.68905447,5.190256288380786,15:33:56
59742037.78872808,17.009745865671142,15:41:40
47500562.57209205,1.3481371555873656,15:59:15
44315025.88277534,14.184758112386424,16:17:57
84958315.93179195,8.798908849274603,15:51:00
21057898.298995644,1.9197374689497293,16:24:38
74879598.07047898,6.437278056274329,16:01:29
2202862.881863434,4.153559164582226,15:53:47
21439236.69738406,19.530517630033803,15:44:04
53578043.09506713,14.213375665141022,16:01:42
89110594.9220523,8.807667182104426,16:09:17
19165573.452204198,19.185282068944822,15:40:41
47443771.98193777,4.434057949495394,15:32:20
33024962.65204222,15.809094263913764,15:33:51
13607918.123007083,2.2798182033928205,15:31:34
20545519.587741982,16.646645301360845,15:46:08
57648528.81010576,2.049072499027296,16:09:46
60073261.99373388,7.1291988575625975,15:44:24
88824580.32353455,6.242057902507754,16:08:32
12002535.82863837,12.439488982604644,16:01:59
48878906.78816987,13.182797128033808,15:25:33
52814456.63361077,15.058239374554546,15:52:22
65182419.6832631,1.5918492227758518,16:12:49
85988449.0448904,1.7356487755439831,16:24:30
55810924.79616638,0.3972437650005078,15:30:35
48271707.85105547,7.508818385803671,15:47:21
83780867.8802083,11.199007507991894,16:16:40
5287765.085002891,14.297160698146088,15:50:20
62755092.303460345,4.919370668854741,15:32:16
39377829.571958825,13.096001845501776,15:38:25
10977524.321935004,6.876997828776128,16:19:41
49644263.72587474,15.952075760932916,15:50:33
51292710.80238208,4.370431197608631,15:26:36
21242679.72366709,19.321798055099443,15:49:20
85905978.18238643,15.816734997009352,15:49:57
71026857.75836647,1.435134851303892,16:11:17
74714194.42385821,4.840995939056199,15:39:27
16852005.54387378,0.0103869004618539,16:04:22
65916381.73194027,6.73887103273104,15:49:22
80008839.74570434,14.688481974508845,16:02:33
85369710.48514253,14.17680139720682,16:07:57
57934800.27411791,14.514376266652276,16:22:48
3735396.748983804,4.737597310709112,15:33:55
56083836.39827247,1.6737092047774338,15:50:52
27313250.735468607,9.259586021731447,15:57:01
46505652.05973785,6.565429334660786,16:24:50
68105365.36486392,8.738251528419983,15:55:41
2022914.5035155225,4.018333481733012,15:34:01
55321625.21170075,11.206905843200762,15:38:17
51430212.52763359,16.62713405825707,16:05:44
20797188.518219057,13.810443406633237,15:50:59
23360775.62033543,6.871205048809381,15:58:30
4719834.988582023,7.983209141264207,15:46:45
3545368.071881185,14.21171501968927,15:41:30
25612636.989353053,11.700063143180554,15:27:44
35447058.88439516,0.59832452625463,15:45:18
2538193.297051486,17.269589242928873,15:53:00
36557899.1526198,7.47488439244592,16:17:04
4652851.167139958,4.939544930151665,15:59:37
24697591.504796788,15.226675628137423,15:34:58
87140229.35441113,6.675017296838206,16:06:04
65408182.707992025,15.787351792967224,16:08:04
23760340.468462057,6.0824118583054165,16:06:03
79096860.66159916,2.418162025283004,16:22:03
67020424.10120199,8.346285389454389,15:49:55
37738008.2327395,12.826307918603508,15:36:00
38294305.5899446,2.4115595903260045,16:13:38
80858916.7588184,7.095972824969539,15:28:41
20811433.673461422,13.406472340366754,15:28:14
50535420.34811198,4.84253692928466,15:56:26
30753056.197311644,6.213316020191511,15:35:57
37449949.73042852,0.0626362254396184,15:27:04
28737625.92640294,12.249325465304375,15:31:06
49499591.78146989,15.075554331428036,16:01:11
58354990.767380446,9.134289235073576,15:33:39
1891982.5374093752,3.1798857909785694,15:26:43
41830810.81580619,12.040986896906857,15:37:57
84410758.3105792,15.402236036357522,15:43:33
3729271.2681386056,10.665764585390406,15:46:02
54713994.93918076,4.436645666272612,16:19:21
53622023.85941861,18.44830834931795,16:06:15
30857333.634497996,15.734359754038838,15:40:36
66132266.61421767,7.294778031758762,16:19:02
21848001.732588965,9.099718109758436,15:54:26
10601530.091793748,9.745182547514716,15:53:44
37764979.046361,8.319743370719245,16:16:13
54877954.858714975,10.787900047549574,16:19:15
11098978.2657364,9.065310752527663,16:02:26
58591594.563679,6.016297486113906,15:25:42
10743528.787993325,10.084655553605756,16:11:15
89757349.73083918,3.1390972103198944,16:11:21
57501400.01380054,12.423577241830465,15:30:16
31447650.22341692,19.86256816091466,16:08:31
74887451.0610658,15.275999580006795,16:10:49
84333207.41188939,17.44225370356679,16:21:55
29732916.550821096,14.916076643891628,16:06:52
54204567.81223314,13.113903343455092,15:39:56
15287554.74493282,9.49093674671098,15:42:57
34129359.61710092,16.60823796341866,15:57:59
85826711.82171547,3.641696372723957,15:47:22
80697589.88612221,12.8748455043766,15:48:58
81054643.53737515,0.9032043581122328,15:41:03
27155720.06282005,7.946034467692038,15:32:41
73205623.76887122,0.2893944543050342,16:05:18
70732188.96506104,8.825252075948015,15:55:44
89202921.66725676,0.5673712091082095,16:18:09
